,0
1931,-70.0
1932,-74.0
1933,-90.0
1934,-83.0
1935,-98.0
1936,-81.0
1937,-96.0
1938,-84.0
1939,-106.0
1940,-80.0
1941,-105.0
1942,-79.0
1943,-103.0
1944,-82.0
1945,-99.0
1946,-77.0
1947,-101.0
1948,-75.0
1949,-98.0
1950,-80.0
1951,-100.0
1952,-88.0
1953,-102.0
1954,-89.0
1955,-93.0
1956,-91.0
1957,-90.0
1958,-99.0
1959,-95.0
1960,-103.0
1961,-85.0
1962,-99.0
1963,-82.0
1964,-115.0
1965,-89.0
1966,-108.0
1967,-67.0
1968,-82.0
1969,-50.0
1970,-75.0
1971,-47.0
1972,-70.0
1973,-66.0
1974,-86.0
1975,-78.0
1976,-95.0
1977,-108.0
1978,-114.0
1979,-125.0
1980,-117.0
1981,-128.0
1982,-101.0
1983,-117.0
1984,-87.0
1985,-123.0
1986,-125.0
1987,-96.0
1988,68.0
1989,198.0
1990,205.0
1991,-68.0
1992,-217.0
1993,-197.0
1994,-117.0
1995,-109.0
1996,-108.0
1997,-116.0
1998,-105.0
1999,-110.0
2000,-104.0
2001,-93.0
2002,-101.0
2003,-87.0
2004,-102.0
2005,-85.0
2006,-93.0
2007,-69.0
2008,-84.0
2009,-59.0
2010,-79.0
2011,-46.0
2012,-66.0
2013,-37.0
2014,-43.0
2015,-25.0
2016,-38.0
2017,-13.0
2018,-15.0
2019,-10.0
2020,-22.0
2021,-37.0
2022,-32.0
2023,-45.0
2024,-50.0
2025,-75.0
2026,-68.0
2027,-91.0
2028,-76.0
2029,-107.0
2030,-77.0
2031,-95.0
2032,-77.0
2033,-98.0
2034,-73.0
2035,-91.0
2036,-81.0
2037,-85.0
2038,-78.0
2039,-80.0
2040,-80.0
2041,-74.0
2042,-88.0
2043,-77.0
2044,-86.0
2045,-60.0
2046,-91.0
2047,-65.0
2048,-95.0
2049,-64.0
2050,-96.0
2051,-81.0
2052,-97.0
2053,-73.0
2054,-86.0
2055,-87.0
2056,-87.0
2057,-95.0
2058,-92.0
2059,-91.0
2060,-75.0
2061,-91.0
2062,-71.0
2063,-89.0
2064,-58.0
2065,-73.0
2066,-51.0
2067,-58.0
2068,-42.0
2069,-74.0
2070,-68.0
2071,-85.0
2072,-91.0
2073,-110.0
2074,-114.0
2075,-112.0
2076,-115.0
2077,-110.0
2078,-114.0
2079,-102.0
2080,-115.0
2081,-99.0
2082,-138.0
2083,-69.0
2084,24.0
2085,192.0
2086,210.0
2087,-4.0
2088,-203.0
2089,-199.0
2090,-155.0
2091,-86.0
2092,-111.0
2093,-106.0
2094,-111.0
2095,-105.0
2096,-101.0
2097,-106.0
2098,-97.0
2099,-104.0
2100,-80.0
2101,-100.0
2102,-80.0
2103,-106.0
2104,-73.0
2105,-89.0
2106,-64.0
2107,-81.0
2108,-59.0
2109,-70.0
2110,-46.0
2111,-42.0
2112,-38.0
2113,-33.0
2114,-24.0
2115,-24.0
2116,-29.0
2117,-20.0
2118,-46.0
2119,-38.0
2120,-67.0
2121,-57.0
2122,-91.0
2123,-76.0
2124,-98.0
2125,-78.0
2126,-105.0
2127,-80.0
2128,-100.0
2129,-76.0
2130,-96.0
2131,-80.0
2132,-92.0
2133,-80.0
2134,-92.0
2135,-90.0
2136,-83.0
2137,-83.0
2138,-69.0
2139,-78.0
2140,-70.0
2141,-87.0
2142,-77.0
2143,-81.0
2144,-71.0
2145,-98.0
2146,-74.0
2147,-97.0
2148,-70.0
2149,-90.0
2150,-68.0
2151,-94.0
2152,-75.0
2153,-92.0
2154,-71.0
2155,-89.0
2156,-77.0
2157,-87.0
2158,-74.0
2159,-68.0
2160,-67.0
2161,-54.0
2162,-52.0
2163,-28.0
2164,-57.0
2165,-49.0
2166,-77.0
2167,-61.0
2168,-94.0
2169,-84.0
2170,-107.0
2171,-96.0
2172,-107.0
2173,-93.0
2174,-106.0
2175,-90.0
2176,-95.0
2177,-93.0
2178,-117.0
2179,-55.0
2180,77.0
2181,215.0
2182,219.0
2183,-46.0
2184,-195.0
2185,-192.0
2186,-107.0
2187,-93.0
2188,-82.0
2189,-105.0
2190,-82.0
2191,-98.0
2192,-73.0
2193,-91.0
2194,-74.0
2195,-90.0
2196,-77.0
2197,-89.0
2198,-72.0
2199,-77.0
2200,-76.0
2201,-72.0
2202,-66.0
2203,-54.0
2204,-59.0
2205,-37.0
2206,-40.0
2207,-16.0
2208,-27.0
2209,-12.0
2210,-25.0
2211,-6.0
2212,-29.0
2213,-11.0
2214,-46.0
2215,-36.0
2216,-69.0
2217,-58.0
2218,-83.0
2219,-73.0
2220,-83.0
2221,-84.0
2222,-78.0
2223,-87.0
2224,-82.0
2225,-94.0
2226,-73.0
2227,-95.0
2228,-72.0
2229,-98.0
2230,-72.0
2231,-91.0
2232,-70.0
2233,-96.0
2234,-79.0
2235,-87.0
2236,-73.0
2237,-79.0
2238,-75.0
2239,-76.0
2240,-93.0
2241,-83.0
2242,-86.0
2243,-84.0
2244,-94.0
2245,-74.0
2246,-96.0
2247,-75.0
2248,-101.0
2249,-79.0
2250,-95.0
2251,-76.0
2252,-94.0
2253,-75.0
2254,-84.0
2255,-59.0
2256,-74.0
2257,-50.0
2258,-50.0
2259,-35.0
2260,-55.0
2261,-55.0
2262,-75.0
2263,-70.0
2264,-85.0
2265,-99.0
2266,-95.0
2267,-105.0
2268,-89.0
2269,-104.0
2270,-75.0
2271,-99.0
2272,-79.0
2273,-114.0
2274,-100.0
2275,-28.0
2276,138.0
2277,243.0
2278,144.0
2279,-120.0
2280,-208.0
2281,-157.0
2282,-75.0
2283,-89.0
2284,-92.0
2285,-94.0
2286,-96.0
2287,-81.0
2288,-86.0
2289,-69.0
2290,-86.0
2291,-67.0
2292,-81.0
2293,-63.0
2294,-81.0
2295,-54.0
2296,-72.0
2297,-39.0
2298,-60.0
2299,-38.0
2300,-43.0
2301,-24.0
2302,-24.0
2303,-15.0
2304,-3.0
2305,-8.0
2306,4.0
2307,-5.0
2308,1.0
2309,-18.0
2310,-17.0
2311,-45.0
2312,-28.0
2313,-61.0
2314,-50.0
2315,-78.0
2316,-60.0
2317,-84.0
2318,-64.0
2319,-82.0
2320,-67.0
2321,-80.0
2322,-66.0
2323,-67.0
2324,-67.0
2325,-68.0
2326,-74.0
2327,-61.0
2328,-76.0
2329,-62.0
2330,-85.0
2331,-60.0
2332,-80.0
2333,-55.0
2334,-87.0
2335,-65.0
2336,-83.0
2337,-68.0
2338,-87.0
2339,-74.0
2340,-79.0
2341,-72.0
2342,-79.0
2343,-83.0
2344,-77.0
2345,-79.0
2346,-72.0
2347,-90.0
2348,-64.0
2349,-93.0
2350,-62.0
2351,-69.0
2352,-46.0
2353,-66.0
2354,-50.0
2355,-43.0
2356,-31.0
2357,-46.0
2358,-60.0
2359,-68.0
2360,-82.0
2361,-78.0
2362,-107.0
2363,-89.0
2364,-118.0
2365,-83.0
2366,-102.0
2367,-84.0
2368,-107.0
2369,-82.0
2370,-106.0
2371,-128.0
2372,-51.0
2373,90.0
2374,247.0
2375,160.0
2376,-78.0
2377,-220.0
2378,-155.0
2379,-104.0
2380,-71.0
2381,-111.0
2382,-84.0
2383,-107.0
2384,-81.0
2385,-100.0
2386,-75.0
2387,-88.0
2388,-69.0
2389,-89.0
2390,-69.0
2391,-89.0
2392,-61.0
2393,-61.0
2394,-58.0
2395,-61.0
2396,-55.0
2397,-38.0
2398,-42.0
2399,-24.0
2400,-27.0
2401,-4.0
2402,-18.0
2403,4.0
2404,-23.0
2405,0.0
2406,-24.0
2407,-10.0
2408,-56.0
2409,-41.0
2410,-72.0
2411,-51.0
2412,-83.0
2413,-67.0
2414,-86.0
2415,-80.0
2416,-86.0
2417,-75.0
2418,-67.0
2419,-74.0
2420,-63.0
2421,-79.0
2422,-69.0
2423,-79.0
2424,-49.0
2425,-82.0
2426,-58.0
2427,-82.0
2428,-58.0
2429,-82.0
2430,-63.0
2431,-81.0
2432,-60.0
2433,-84.0
2434,-76.0
2435,-80.0
2436,-71.0
2437,-71.0
2438,-84.0
2439,-70.0
2440,-84.0
2441,-68.0
2442,-88.0
2443,-69.0
2444,-93.0
2445,-68.0
2446,-67.0
2447,-43.0
2448,-67.0
2449,-40.0
2450,-50.0
2451,-22.0
2452,-48.0
2453,-51.0
2454,-79.0
2455,-65.0
2456,-86.0
2457,-98.0
2458,-102.0
2459,-98.0
2460,-98.0
2461,-96.0
2462,-87.0
2463,-95.0
2464,-91.0
2465,-130.0
2466,-95.0
2467,-12.0
2468,163.0
2469,248.0
2470,108.0
2471,-145.0
2472,-210.0
2473,-166.0
2474,-85.0
2475,-105.0
2476,-84.0
2477,-103.0
2478,-87.0
2479,-102.0
2480,-94.0
2481,-89.0
2482,-87.0
2483,-76.0
2484,-90.0
2485,-73.0
2486,-91.0
2487,-64.0
2488,-85.0
2489,-59.0
2490,-75.0
2491,-42.0
2492,-62.0
2493,-30.0
2494,-48.0
2495,-15.0
2496,-31.0
2497,-5.0
2498,-20.0
2499,-15.0
2500,-23.0
2501,-39.0
2502,-32.0
2503,-50.0
2504,-48.0
2505,-77.0
2506,-71.0
2507,-98.0
2508,-74.0
2509,-97.0
2510,-72.0
2511,-98.0
2512,-67.0
2513,-91.0
2514,-68.0
2515,-92.0
2516,-72.0
2517,-91.0
2518,-69.0
2519,-84.0
2520,-72.0
2521,-69.0
2522,-74.0
2523,-71.0
2524,-70.0
2525,-66.0
2526,-77.0
2527,-67.0
2528,-79.0
2529,-64.0
2530,-76.0
2531,-63.0
2532,-89.0
2533,-60.0
2534,-83.0
2535,-61.0
2536,-93.0
2537,-61.0
2538,-82.0
2539,-62.0
2540,-76.0
2541,-49.0
2542,-50.0
2543,-39.0
2544,-40.0
2545,-29.0
2546,-41.0
2547,-57.0
2548,-63.0
2549,-70.0
2550,-68.0
2551,-101.0
2552,-85.0
2553,-108.0
2554,-76.0
2555,-103.0
2556,-71.0
2557,-100.0
2558,-77.0
2559,-111.0
2560,-10.0
2561,-22.0
2562,4.0
2563,4.0
2564,-10.0
2565,-10.0
2566,-20.0
2567,-18.0
2568,-4.0
2569,-14.0
2570,-16.0
2571,-6.0
2572,-4.0
2573,-10.0
2574,-2.0
2575,12.0
2576,4.0
2577,-4.0
2578,-12.0
2579,-12.0
2580,-12.0
2581,6.0
2582,10.0
2583,20.0
2584,26.0
2585,2.0
2586,24.0
2587,20.0
2588,10.0
2589,12.0
2590,14.0
2591,-2.0
2592,6.0
2593,6.0
2594,12.0
2595,14.0
2596,-10.0
2597,-2.0
2598,-8.0
2599,0.0
2600,-6.0
2601,6.0
2602,-6.0
2603,0.0
2604,2.0
2605,-2.0
2606,-16.0
2607,8.0
2608,-2.0
2609,16.0
2610,56.0
2611,128.0
2612,304.0
2613,492.0
2614,508.0
2615,382.0
2616,194.0
2617,120.0
2618,-18.0
2619,-116.0
2620,-132.0
2621,-122.0
2622,-118.0
2623,-80.0
2624,-70.0
2625,-60.0
2626,-58.0
2627,-58.0
2628,-70.0
2629,-68.0
2630,-78.0
2631,-64.0
2632,-82.0
2633,-84.0
2634,-92.0
2635,-90.0
2636,-108.0
2637,-100.0
2638,-100.0
2639,-128.0
2640,-138.0
2641,-134.0
2642,-142.0
2643,-162.0
2644,-186.0
2645,-180.0
2646,-192.0
2647,-200.0
2648,-188.0
2649,-196.0
2650,-190.0
2651,-174.0
2652,-146.0
2653,-100.0
2654,-76.0
2655,-62.0
2656,-34.0
2657,-24.0
2658,-22.0
2659,-24.0
2660,-38.0
2661,-18.0
2662,-24.0
2663,-22.0
2664,-20.0
2665,-26.0
2666,-16.0
2667,-24.0
2668,-34.0
2669,-34.0
2670,-36.0
2671,-30.0
2672,-40.0
2673,-36.0
2674,-30.0
2675,-40.0
2676,-20.0
2677,-34.0
2678,-40.0
2679,-40.0
2680,-32.0
2681,-28.0
2682,-22.0
2683,-24.0
2684,-24.0
2685,-22.0
2686,-30.0
2687,-42.0
2688,-30.0
2689,-18.0
2690,-10.0
2691,-4.0
2692,10.0
2693,-18.0
2694,-4.0
2695,-2.0
2696,-24.0
2697,-12.0
2698,-16.0
2699,-30.0
2700,-26.0
2701,-14.0
2702,-24.0
2703,-24.0
2704,-16.0
2705,-28.0
2706,-28.0
2707,-32.0
2708,-24.0
2709,-22.0
2710,-22.0
2711,-24.0
2712,-8.0
2713,-16.0
2714,-16.0
2715,-30.0
2716,0.0
2717,60.0
2718,106.0
2719,332.0
2720,498.0
2721,496.0
2722,346.0
2723,180.0
2724,86.0
2725,-26.0
2726,-140.0
2727,-172.0
2728,-138.0
2729,-112.0
2730,-96.0
2731,-78.0
2732,-70.0
2733,-86.0
2734,-82.0
2735,-82.0
2736,-80.0
2737,-86.0
2738,-80.0
2739,-94.0
2740,-86.0
2741,-88.0
2742,-112.0
2743,-104.0
2744,-114.0
2745,-126.0
2746,-130.0
2747,-134.0
2748,-162.0
2749,-154.0
2750,-180.0
2751,-176.0
2752,-204.0
2753,-210.0
2754,-228.0
2755,-216.0
2756,-196.0
2757,-196.0
2758,-170.0
2759,-138.0
2760,-118.0
2761,-88.0
2762,-50.0
2763,-46.0
2764,-32.0
2765,-22.0
2766,-18.0
2767,-30.0
2768,-12.0
2769,-46.0
2770,-42.0
2771,-30.0
2772,-30.0
2773,-28.0
2774,-22.0
2775,-32.0
2776,-36.0
2777,-24.0
2778,-42.0
2779,-44.0
2780,-30.0
2781,-36.0
2782,-38.0
2783,-34.0
2784,-42.0
2785,-32.0
2786,-24.0
2787,-34.0
2788,-34.0
2789,-28.0
2790,-30.0
2791,-26.0
2792,-26.0
2793,-38.0
2794,-16.0
2795,-26.0
2796,-8.0
2797,-4.0
2798,-6.0
2799,-4.0
2800,2.0
2801,6.0
2802,-6.0
2803,4.0
2804,0.0
2805,-16.0
2806,-26.0
2807,-16.0
2808,-8.0
2809,-8.0
2810,-32.0
2811,-10.0
2812,-10.0
2813,-8.0
2814,-10.0
2815,-18.0
2816,0.0
2817,-12.0
2818,-6.0
2819,-6.0
2820,2.0
2821,2.0
2822,4.0
2823,28.0
2824,112.0
2825,230.0
2826,456.0
2827,530.0
2828,458.0
2829,254.0
2830,170.0
2831,16.0
2832,-98.0
2833,-124.0
2834,-122.0
2835,-108.0
2836,-76.0
2837,-62.0
2838,-48.0
2839,-56.0
2840,-44.0
2841,-44.0
2842,-64.0
2843,-58.0
2844,-70.0
2845,-64.0
2846,-60.0
2847,-64.0
2848,-70.0
2849,-68.0
2850,-82.0
2851,-78.0
2852,-94.0
2853,-110.0
2854,-114.0
2855,-116.0
2856,-130.0
2857,-140.0
2858,-148.0
2859,-164.0
2860,-156.0
2861,-174.0
2862,-174.0
2863,-158.0
2864,-142.0
2865,-110.0
2866,-72.0
2867,-36.0
2868,-6.0
2869,14.0
2870,14.0
2871,24.0
2872,32.0
2873,28.0
2874,30.0
2875,34.0
2876,42.0
2877,34.0
2878,36.0
2879,26.0
2880,30.0
2881,34.0
2882,26.0
2883,22.0
2884,30.0
2885,32.0
2886,12.0
2887,20.0
2888,26.0
2889,20.0
2890,20.0
2891,30.0
2892,26.0
2893,20.0
2894,28.0
2895,24.0
2896,40.0
2897,34.0
2898,18.0
2899,20.0
2900,16.0
2901,22.0
2902,36.0
2903,46.0
2904,48.0
2905,50.0
2906,56.0
2907,36.0
2908,58.0
2909,50.0
2910,44.0
2911,46.0
2912,48.0
2913,32.0
2914,32.0
2915,44.0
2916,38.0
2917,32.0
2918,34.0
2919,44.0
2920,28.0
2921,50.0
2922,46.0
2923,34.0
2924,58.0
2925,32.0
2926,26.0
2927,48.0
2928,34.0
2929,64.0
2930,46.0
2931,90.0
2932,150.0
2933,356.0
2934,524.0
2935,524.0
2936,392.0
2937,254.0
2938,164.0
2939,46.0
2940,-80.0
2941,-106.0
2942,-84.0
2943,-46.0
2944,-36.0
2945,-22.0
2946,-24.0
2947,-22.0
2948,-4.0
2949,-18.0
2950,-34.0
2951,-14.0
2952,-38.0
2953,-28.0
2954,-50.0
2955,-50.0
2956,-56.0
2957,-60.0
2958,-52.0
2959,-54.0
2960,-72.0
2961,-76.0
2962,-104.0
2963,-108.0
2964,-132.0
2965,-120.0
2966,-146.0
2967,-158.0
2968,-164.0
2969,-142.0
2970,-148.0
2971,-130.0
2972,-132.0
2973,-92.0
2974,-46.0
2975,-30.0
2976,-10.0
2977,22.0
2978,28.0
2979,28.0
2980,16.0
2981,38.0
2982,20.0
2983,26.0
2984,56.0
2985,44.0
2986,44.0
2987,20.0
2988,34.0
2989,24.0
2990,18.0
2991,18.0
2992,24.0
2993,20.0
2994,26.0
2995,24.0
2996,30.0
2997,28.0
2998,30.0
2999,20.0
3000,14.0
3001,48.0
3002,20.0
3003,34.0
3004,44.0
3005,46.0
3006,38.0
3007,32.0
3008,34.0
3009,40.0
3010,42.0
3011,46.0
3012,66.0
3013,62.0
3014,68.0
3015,62.0
3016,72.0
3017,70.0
3018,50.0
3019,40.0
3020,44.0
3021,54.0
3022,56.0
3023,56.0
3024,54.0
3025,42.0
3026,56.0
3027,48.0
3028,48.0
3029,54.0
3030,48.0
3031,60.0
3032,52.0
3033,58.0
3034,44.0
3035,42.0
3036,66.0
3037,30.0
3038,90.0
3039,172.0
3040,316.0
3041,532.0
3042,544.0
3043,424.0
3044,246.0
3045,198.0
3046,60.0
3047,-36.0
3048,-94.0
3049,-70.0
3050,-56.0
3051,-16.0
3052,-28.0
3053,6.0
3054,14.0
3055,-16.0
3056,-28.0
3057,4.0
3058,-8.0
3059,-6.0
3060,-12.0
3061,-18.0
3062,-36.0
3063,-18.0
3064,-36.0
3065,-20.0
3066,-42.0
3067,-68.0
3068,-44.0
3069,-70.0
3070,-58.0
3071,-84.0
3072,-112.0
3073,-100.0
3074,-120.0
3075,-112.0
3076,-144.0
3077,-110.0
3078,-94.0
3079,-120.0
3080,-84.0
3081,-6.0
3082,-4.0
3083,-18.0
3084,40.0
3085,50.0
3086,50.0
3087,72.0
3088,52.0
3089,58.0
3090,50.0
3091,40.0
3092,42.0
3093,50.0
3094,42.0
3095,8.0
3096,66.0
3097,64.0
3098,18.0
3099,72.0
3100,48.0
3101,30.0
3102,6.0
3103,56.0
3104,46.0
3105,56.0
3106,18.0
3107,56.0
3108,54.0
3109,44.0
3110,22.0
3111,38.0
3112,64.0
3113,56.0
3114,40.0
3115,58.0
3116,50.0
3117,62.0
3118,64.0
3119,76.0
3120,84.0
3121,58.0
3122,80.0
3123,74.0
3124,66.0
3125,98.0
3126,70.0
3127,60.0
3128,58.0
3129,82.0
3130,46.0
3131,60.0
3132,54.0
3133,40.0
3134,36.0
3135,74.0
3136,52.0
3137,36.0
3138,22.0
3139,34.0
3140,64.0
3141,36.0
3142,28.0
3143,52.0
3144,62.0
3145,46.0
3146,124.0
3147,182.0
3148,430.0
3149,552.0
3150,456.0
3151,294.0
3152,196.0
3153,84.0
3154,-34.0
3155,-72.0
3156,-86.0
3157,-62.0
3158,-44.0
3159,6.0
3160,-6.0
3161,-6.0
3162,16.0
3163,22.0
3164,0.0
3165,-4.0
3166,-8.0
3167,-24.0
3168,6.0
3169,-14.0
3170,-20.0
3171,-2.0
3172,-18.0
3173,-30.0
3174,-42.0
3175,-46.0
3176,-70.0
3177,-56.0
3178,-70.0
3179,-54.0
3180,-82.0
3181,-110.0
3182,-82.0
3183,-120.0
3184,-136.0
3185,-76.0
3186,-90.0
3187,-102.0
3188,-54.0
3189,-4.0
3190,4.0
3191,10.0
3192,28.0
3193,74.0
3194,58.0
3195,20.0
3196,28.0
3197,8.0
3198,44.0
3199,54.0
3200,58.0
3201,8.0
3202,16.0
3203,58.0
3204,-6.0
3205,-8.0
3206,26.0
3207,50.0
3208,16.0
3209,18.0
3210,58.0
3211,30.0
3212,12.0
3213,16.0
3214,18.0
3215,38.0
3216,40.0
3217,42.0
3218,18.0
3219,40.0
3220,38.0
3221,22.0
3222,6.0
3223,30.0
3224,54.0
3225,44.0
3226,44.0
3227,4.0
3228,68.0
3229,72.0
3230,54.0
3231,60.0
3232,16.0
3233,60.0
3234,48.0
3235,20.0
3236,36.0
3237,40.0
3238,22.0
3239,14.0
3240,30.0
3241,32.0
3242,4.0
3243,18.0
3244,44.0
3245,52.0
3246,36.0
3247,48.0
3248,14.0
3249,-2.0
3250,34.0
3251,46.0
3252,58.0
3253,52.0
3254,120.0
3255,172.0
3256,330.0
3257,474.0
3258,414.0
3259,292.0
3260,198.0
3261,78.0
3262,-24.0
3263,-84.0
3264,-100.0
3265,-78.0
3266,-46.0
3267,-24.0
3268,-10.0
3269,-8.0
3270,-6.0
3271,-4.0
3272,-30.0
3273,-10.0
3274,-12.0
3275,-38.0
3276,6.0
3277,-6.0
3278,-50.0
3279,-34.0
3280,-40.0
3281,-62.0
3282,-92.0
3283,-64.0
3284,-28.0
3285,-76.0
3286,-94.0
3287,-108.0
3288,-120.0
3289,-120.0
3290,-136.0
3291,-160.0
3292,-152.0
3293,-152.0
3294,-146.0
3295,-156.0
3296,-48.0
3297,-38.0
3298,-28.0
3299,-30.0
3300,22.0
3301,8.0
3302,14.0
3303,4.0
3304,-8.0
3305,12.0
3306,0.0
3307,22.0
3308,36.0
3309,2.0
3310,-6.0
3311,8.0
3312,16.0
3313,12.0
3314,-8.0
3315,-36.0
3316,-12.0
3317,30.0
3318,-30.0
3319,2.0
3320,-10.0
3321,-4.0
3322,2.0
3323,-26.0
3324,-8.0
3325,12.0
3326,-40.0
3327,-10.0
3328,38.0
3329,-4.0
3330,-32.0
3331,-42.0
3332,4.0
3333,-2.0
3334,-4.0
3335,8.0
3336,4.0
3337,34.0
3338,26.0
3339,10.0
3340,22.0
3341,-16.0
3342,14.0
3343,30.0
3344,4.0
3345,-10.0
3346,-4.0
3347,14.0
3348,-6.0
3349,-12.0
3350,-2.0
3351,12.0
3352,4.0
3353,4.0
3354,8.0
3355,16.0
3356,18.0
3357,2.0
3358,14.0
3359,0.0
3360,8.0
3361,10.0
3362,36.0
3363,124.0
3364,208.0
3365,422.0
3366,468.0
3367,342.0
3368,176.0
3369,88.0
3370,-14.0
3371,-128.0
3372,-136.0
3373,-112.0
3374,-108.0
3375,-76.0
3376,-54.0
3377,-62.0
3378,-64.0
3379,-48.0
3380,-82.0
3381,-84.0
3382,-64.0
3383,-56.0
3384,-70.0
3385,-76.0
3386,-90.0
3387,-116.0
3388,-102.0
3389,-94.0
3390,-92.0
3391,-124.0
3392,-130.0
3393,-138.0
3394,-130.0
3395,-146.0
3396,-172.0
3397,-192.0
3398,-176.0
3399,-198.0
3400,-196.0
3401,-180.0
3402,-200.0
3403,-168.0
3404,-150.0
3405,-126.0
3406,-92.0
3407,-80.0
3408,-60.0
3409,-64.0
3410,-34.0
3411,-22.0
3412,-30.0
3413,-36.0
3414,-40.0
3415,-50.0
3416,-70.0
3417,-54.0
3418,-50.0
3419,-66.0
3420,-44.0
3421,-60.0
3422,-58.0
3423,-84.0
3424,-84.0
3425,-72.0
3426,-74.0
3427,-68.0
3428,-88.0
3429,-62.0
3430,-60.0
3431,-82.0
3432,-66.0
3433,-78.0
3434,-72.0
3435,-84.0
3436,-68.0
3437,-48.0
3438,-110.0
3439,-42.0
3440,-70.0
3441,-76.0
3442,-68.0
3443,-46.0
3444,-50.0
3445,-46.0
3446,-44.0
3447,-34.0
3448,-40.0
3449,-48.0
3450,-56.0
3451,-74.0
3452,-90.0
3453,-54.0
3454,-40.0
3455,-60.0
3456,-60.0
3457,-46.0
3458,-62.0
3459,-76.0
3460,-72.0
3461,-66.0
3462,-66.0
3463,-66.0
3464,-38.0
3465,-72.0
3466,-46.0
3467,-56.0
3468,-58.0
3469,-52.0
3470,-20.0
3471,66.0
3472,220.0
3473,406.0
3474,412.0
3475,324.0
3476,142.0
3477,46.0
3478,-72.0
3479,-188.0
3480,-184.0
3481,-186.0
3482,-170.0
3483,-160.0
3484,-82.0
3485,-112.0
3486,-110.0
3487,-110.0
3488,-118.0
3489,-122.0
3490,-120.0
3491,-114.0
3492,-130.0
3493,-148.0
3494,-138.0
3495,-128.0
3496,-132.0
3497,-168.0
3498,-160.0
3499,-168.0
3500,-196.0
3501,-184.0
3502,-196.0
3503,-194.0
3504,-224.0
3505,-228.0
3506,-242.0
3507,-262.0
3508,-244.0
3509,-238.0
3510,-232.0
3511,-188.0
3512,-164.0
3513,-154.0
3514,-94.0
3515,-92.0
3516,-82.0
3517,-74.0
3518,-58.0
3519,-38.0
3520,-52.0
3521,-40.0
3522,-64.0
3523,-46.0
3524,-50.0
3525,-48.0
3526,-66.0
3527,-68.0
3528,-36.0
3529,-66.0
3530,-62.0
3531,-76.0
3532,-66.0
3533,-40.0
3534,-68.0
3535,-58.0
3536,-60.0
3537,-52.0
3538,-64.0
3539,-48.0
3540,-60.0
3541,-32.0
3542,-38.0
3543,-28.0
3544,-54.0
3545,-60.0
3546,-62.0
3547,-44.0
3548,-18.0
3549,-18.0
3550,-26.0
3551,-30.0
3552,-36.0
3553,-34.0
3554,-14.0
3555,-52.0
3556,-6.0
3557,-48.0
3558,-44.0
3559,-42.0
3560,-34.0
3561,-66.0
3562,-38.0
3563,-56.0
3564,-34.0
3565,-30.0
3566,-46.0
3567,-10.0
3568,-48.0
3569,-38.0
3570,-30.0
3571,-28.0
3572,-40.0
3573,-44.0
3574,-24.0
3575,16.0
3576,-16.0
3577,82.0
3578,176.0
3579,404.0
3580,508.0
3581,478.0
3582,290.0
3583,236.0
3584,96.0
3585,-84.0
3586,-110.0
3587,-150.0
3588,-116.0
3589,-98.0
3590,-66.0
3591,-90.0
3592,-60.0
3593,-80.0
3594,-70.0
3595,-76.0
3596,-84.0
3597,-82.0
3598,-64.0
3599,-84.0
3600,-92.0
3601,-98.0
3602,-112.0
3603,-84.0
3604,-136.0
3605,-102.0
3606,-142.0
3607,-134.0
3608,-130.0
3609,-154.0
3610,-162.0
3611,-170.0
3612,-194.0
3613,-194.0
3614,-178.0
3615,-174.0
3616,-196.0
3617,-162.0
3618,-122.0
3619,-106.0
3620,-56.0
3621,-34.0
3622,-50.0
3623,8.0
3624,4.0
3625,4.0
3626,-4.0
3627,-6.0
3628,6.0
3629,-26.0
3630,-6.0
3631,-10.0
3632,16.0
3633,-12.0
3634,-2.0
3635,-24.0
3636,-36.0
3637,-24.0
3638,-22.0
3639,-36.0
3640,-22.0
3641,-14.0
3642,-6.0
3643,-12.0
3644,-16.0
3645,-10.0
3646,-10.0
3647,-26.0
3648,-20.0
3649,18.0
3650,-14.0
3651,-28.0
3652,-6.0
3653,-6.0
3654,-14.0
3655,20.0
3656,28.0
3657,12.0
3658,18.0
3659,24.0
3660,18.0
3661,-18.0
3662,4.0
3663,16.0
3664,-4.0
3665,2.0
3666,0.0
3667,-10.0
3668,16.0
3669,-4.0
3670,0.0
3671,-2.0
3672,4.0
3673,-4.0
3674,-8.0
3675,10.0
3676,0.0
3677,-14.0
3678,24.0
3679,-2.0
3680,18.0
3681,-4.0
3682,30.0
3683,108.0
3684,196.0
3685,422.0
3686,518.0
3687,480.0
3688,294.0
3689,236.0
3690,126.0
3691,-32.0
3692,-104.0
3693,-124.0
3694,-110.0
3695,-64.0
3696,-44.0
3697,-54.0
3698,-50.0
3699,-30.0
3700,-32.0
3701,-44.0
3702,-62.0
3703,-42.0
3704,-56.0
3705,-50.0
3706,-52.0
3707,-70.0
3708,-62.0
3709,-74.0
3710,-72.0
3711,-88.0
3712,-100.0
3713,-88.0
3714,-106.0
3715,-122.0
3716,-134.0
3717,-104.0
3718,-140.0
3719,-164.0
3720,-152.0
3721,-184.0
3722,-132.0
3723,-130.0
3724,-94.0
3725,-76.0
3726,-46.0
3727,-20.0
3728,-4.0
3729,16.0
3730,8.0
3731,40.0
3732,18.0
3733,36.0
3734,30.0
3735,26.0
3736,0.0
3737,18.0
3738,24.0
3739,14.0
